id_match_api,dt_match,p_dt_match,id_match_status,id_match_competition,cd_season,cd_round,t1_all_total5_fl_match_win,t1_all_total5_fl_match_draw,t1_all_total5_fl_match_lost,t1_all_total10_fl_match_win,t1_all_total10_fl_match_draw,t1_all_total10_fl_match_lost,t2_all_total5_fl_match_win,t2_all_total5_fl_match_draw,t2_all_total5_fl_match_lost,t2_all_total10_fl_match_win,t2_all_total10_fl_match_draw,t2_all_total10_fl_match_lost,t1_home_total5_fl_match_win,t1_home_total5_fl_match_draw,t1_home_total5_fl_match_lost,t1_home_total10_fl_match_win,t1_home_total10_fl_match_draw,t1_home_total10_fl_match_lost,t2_away_total5_fl_match_win,t2_away_total5_fl_match_draw,t2_away_total5_fl_match_lost,t2_away_total10_fl_match_win,t2_away_total10_fl_match_draw,t2_away_total10_fl_match_lost,t1_h2h_total5_fl_match_win,t1_h2h_total5_fl_match_draw,t1_h2h_total5_fl_match_lost,t1_h2h_total10_fl_match_win,t1_h2h_total10_fl_match_draw,t1_h2h_total10_fl_match_lost,t2_h2h_total5_fl_match_win,t2_h2h_total5_fl_match_draw,t2_h2h_total5_fl_match_lost,t2_h2h_total10_fl_match_win,t2_h2h_total10_fl_match_draw,t2_h2h_total10_fl_match_lost,t1_h2h_home_total5_fl_match_win,t1_h2h_home_total5_fl_match_draw,t1_h2h_home_total5_fl_match_lost,t1_h2h_home_total10_fl_match_win,t1_h2h_home_total10_fl_match_draw,t1_h2h_home_total10_fl_match_lost,t2_h2h_away_total5_fl_match_win,t2_h2h_away_total5_fl_match_draw,t2_h2h_away_total5_fl_match_lost,t2_h2h_away_total10_fl_match_win,t2_h2h_away_total10_fl_match_draw,t2_h2h_away_total10_fl_match_lost,t1_fl_match_win
4604373,2022-05-22 06:00:00,2022-05-22,1,410,jp_j.league_2_2022,17,1,2,2,2,4,4,1,2,2,4,2,4,2,2,1,4,3,1,3,0,2,4,1,3,3,1,1,4,3,1,1,1,3,1,3,4,1,2,1,1,2,1,1,2,1,1,2,1,1
5030477,2022-05-22 05:05:00,2022-05-22,1,1727,au_a-league_21-22,2,3,0,2,6,2,2,5,0,0,6,1,3,3,2,0,5,4,1,2,1,2,5,3,2,1,2,2,2,4,4,2,2,1,4,4,2,2,2,1,5,3,2,1,2,2,2,3,5,1
5043520,2022-05-22 02:00:00,2022-05-22,1,540,ec_ligapro_primera_a_2022,14,1,1,3,2,3,5,3,0,2,6,1,3,2,1,2,3,1,2,2,0,3,2,0,4,1,2,2,1,3,6,2,2,1,6,3,1,1,3,1,1,3,1,1,3,1,1,3,1,0
5043519,2022-05-21 23:30:00,2022-05-21,1,540,ec_ligapro_primera_a_2022,14,2,2,1,4,3,3,3,0,2,6,1,3,4,0,1,5,1,1,2,0,3,3,0,3,2,2,1,4,2,4,1,2,2,4,2,4,3,1,1,3,1,1,1,1,3,1,1,3,0
4220722,2022-05-21 21:00:00,2022-05-21,1,221,es_laliga_2_21-22,41,4,1,0,6,3,1,1,1,3,3,2,5,3,1,1,6,1,3,2,1,2,2,3,5,2,2,1,3,5,2,1,2,2,2,5,3,1,3,1,1,4,1,1,3,1,1,4,1,0
4220724,2022-05-21 21:00:00,2022-05-21,1,221,es_laliga_2_21-22,41,3,2,0,7,2,1,4,1,0,7,2,1,4,0,1,4,3,3,3,2,0,4,4,2,1,2,2,1,4,2,2,2,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4224178,2022-05-21 21:00:00,2022-05-21,1,221,es_laliga_2_21-22,41,2,0,3,7,0,3,1,0,4,4,1,5,4,0,1,7,1,2,1,1,3,1,2,7,2,2,1,5,3,2,1,2,2,2,3,5,3,1,1,3,1,1,1,1,3,1,1,3,1
4668636,2022-05-21 21:00:00,2022-05-21,1,257,"py_primera_division,_apertura_2022",17,4,1,0,8,1,1,1,0,4,5,0,5,4,1,0,7,1,0,3,0,2,4,1,3,2,1,2,5,1,4,2,1,2,4,1,5,2,1,2,3,3,4,2,1,2,4,3,3,1
4668822,2022-05-21 21:00:00,2022-05-21,1,257,"py_primera_division,_apertura_2022",17,4,0,1,5,1,4,3,1,1,6,2,2,3,0,2,4,2,2,3,1,1,5,1,1,2,0,3,3,2,5,3,0,2,5,2,3,2,2,1,6,3,1,1,2,2,1,3,6,0
4237210,2022-05-21 19:45:00,2022-05-21,1,199,it_serie_a_21-22,38,3,1,1,6,1,3,2,1,2,3,3,4,3,1,1,5,3,2,2,2,1,4,3,3,2,1,2,7,1,2,2,1,2,2,1,7,3,1,1,3,1,1,1,1,3,1,1,3,0
4897437,2022-05-21 19:45:00,2022-05-21,1,95,be_first_division_a_21-22,6,4,1,0,8,1,1,2,2,1,5,2,3,4,0,1,7,2,1,2,1,2,4,1,5,2,1,2,4,2,4,2,1,2,4,2,4,3,0,2,4,2,3,2,0,3,3,2,4,0
5033178,2022-05-21 19:45:00,2022-05-21,1,199,it_serie_a_21-22,38,2,0,3,5,2,3,3,1,1,7,1,2,4,0,1,6,2,2,4,0,1,6,3,1,1,2,2,2,2,6,2,2,1,6,2,2,1,2,2,1,3,3,2,2,1,3,3,1,1
5033182,2022-05-21 19:45:00,2022-05-21,1,199,it_serie_a_21-22,38,3,1,1,6,1,3,2,1,2,3,3,4,3,1,1,5,3,2,2,2,1,4,3,3,2,1,2,7,1,2,2,1,2,2,1,7,3,1,1,3,1,1,1,1,3,1,1,3,0
4609631,2022-05-21 19:15:00,2022-05-21,1,214,pe_primera_division_2022,15,1,0,4,4,2,4,5,0,0,6,1,3,2,1,2,4,1,2,3,0,2,3,1,2,1,1,3,2,2,6,3,1,1,6,2,2,2,1,2,3,1,2,2,1,2,2,1,3,0
3953036,2022-05-21 18:00:00,2022-05-21,1,229,hr_1._hnl_21-22,36,1,4,0,4,5,1,2,0,3,3,0,7,3,2,0,5,5,0,1,0,4,3,2,5,2,2,1,2,2,3,1,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
4773308,2022-05-21 18:00:00,2022-05-21,1,173,ro_liga_i_21-22,10,4,1,0,8,1,1,3,0,2,7,1,2,4,0,1,6,2,2,3,1,1,5,4,1,1,2,2,2,2,6,2,2,1,6,2,2,1,3,1,3,4,3,1,3,1,3,4,3,1
5036179,2022-05-21 18:00:00,2022-05-21,1,1089,ae_arabian_gulf_league_21-22,25,2,1,2,6,1,3,3,1,1,7,1,2,5,0,0,9,0,1,4,1,0,6,3,1,1,1,3,3,1,6,3,1,1,6,1,3,2,0,3,5,2,3,3,0,2,3,2,5,0
4997332,2022-05-21 17:30:00,2022-05-21,1,1069,eg_premier_league_21-22,20,2,3,0,4,6,0,1,3,1,2,5,3,3,2,0,5,4,1,2,1,2,2,3,5,1,3,1,3,4,3,1,3,1,3,4,3,1,2,2,2,2,3,2,2,1,3,2,2,1
4903962,2022-05-21 17:00:00,2022-05-21,1,175,rs_superliga_21-22,37,4,1,0,7,3,0,3,1,1,4,3,3,4,1,0,9,1,0,1,2,2,1,6,3,4,0,1,6,1,3,1,0,4,3,1,6,4,0,1,5,3,1,1,0,4,1,3,5,1
4904087,2022-05-21 17:00:00,2022-05-21,1,175,rs_superliga_21-22,37,1,2,2,2,6,2,3,1,1,4,2,4,1,3,1,4,3,3,1,2,2,2,3,5,1,1,3,4,2,4,3,1,1,4,2,4,4,0,1,6,2,1,1,0,4,1,2,6,1
3945594,2022-05-21 16:30:00,2022-05-21,1,125,pl_ekstraklasa_21-22,34,2,2,1,5,3,2,2,1,2,2,3,5,3,0,2,6,1,3,1,2,2,2,2,6,3,1,1,4,1,2,1,1,3,2,1,4,2,1,1,2,1,1,1,1,2,1,1,2,0
3951659,2022-05-21 16:30:00,2022-05-21,1,125,pl_ekstraklasa_21-22,34,1,1,3,4,3,3,3,2,0,4,3,3,4,0,1,7,0,3,2,1,2,3,3,4,3,1,1,5,3,2,1,1,3,2,3,5,3,1,1,6,1,1,1,1,3,1,1,6,1
3958083,2022-05-21 16:30:00,2022-05-21,1,125,pl_ekstraklasa_21-22,34,3,1,1,6,3,1,3,2,0,5,3,2,2,3,0,6,3,1,1,1,3,2,2,6,3,0,2,3,0,2,2,0,3,2,0,3,1,0,1,1,0,1,1,0,1,1,0,1,1
4811123,2022-05-21 16:00:00,2022-05-21,1,218,sk_superliga_21-22,10,4,1,0,7,2,1,2,0,3,5,0,5,4,1,0,6,1,3,1,0,4,3,0,7,2,2,1,3,3,4,1,2,2,4,3,3,2,1,2,4,1,2,2,1,2,2,1,4,0
4811328,2022-05-21 16:00:00,2022-05-21,1,49,dk_superligaen_21-22,32,2,2,1,3,4,3,2,2,1,4,3,3,2,2,1,5,3,2,1,2,2,1,6,3,2,1,2,4,1,4,2,1,2,4,1,4,2,1,1,2,1,1,1,1,2,1,1,2,1
4950695,2022-05-21 16:00:00,2022-05-21,1,825,tn_ligue_1_21-22,6,2,1,2,5,2,3,3,1,1,4,3,3,3,2,0,6,3,0,1,2,2,2,4,2,2,1,2,4,3,3,2,1,2,3,3,4,3,0,2,5,0,2,2,0,3,2,0,5,1
3640581,2022-05-21 15:00:00,2022-05-21,1,153,ru_premier_league_21-22,30,2,1,2,5,2,3,3,0,2,3,2,5,3,0,2,5,2,3,1,2,2,3,2,5,2,0,3,4,1,5,3,0,2,5,1,4,3,0,2,4,1,2,2,0,3,2,1,4,0
3640583,2022-05-21 15:00:00,2022-05-21,1,153,ru_premier_league_21-22,30,1,1,3,5,2,3,3,1,1,6,2,2,3,1,1,5,3,2,2,2,1,3,4,3,3,0,2,5,2,3,2,0,3,3,2,5,2,1,2,4,1,2,2,1,2,2,1,4,1
3900860,2022-05-21 14:00:00,2022-05-21,1,1036,za_premier_soccer_league_21-22,-1,2,2,1,3,5,2,2,3,0,6,4,0,1,4,0,2,6,2,2,3,0,3,6,1,3,0,2,3,0,2,2,0,3,2,0,3,1,0,1,1,0,1,1,0,1,1,0,1,1
3918383,2022-05-21 14:00:00,2022-05-21,1,1036,za_premier_soccer_league_21-22,-1,2,3,0,3,5,2,1,3,1,3,3,4,2,3,0,3,7,0,2,1,2,3,5,2,1,2,2,4,3,3,2,2,1,3,3,4,3,0,2,3,0,2,2,0,3,2,0,3,0
4604372,2022-05-21 11:00:00,2022-05-21,1,410,jp_j.league_2_2022,17,2,2,1,2,3,5,2,2,1,5,3,2,1,3,1,1,3,5,2,2,1,3,2,3,1,0,4,1,0,5,4,0,1,5,0,1,1,0,2,1,0,2,2,0,1,2,0,1,0
4589541,2022-05-21 10:00:00,2022-05-21,1,8910,kr_k-league_1_2022,14,2,2,1,4,4,2,2,2,1,5,3,2,2,2,0,2,2,0,4,1,0,4,1,0,2,2,1,5,3,2,1,2,2,2,3,5,2,1,2,5,2,3,2,1,2,3,2,5,1
4604086,2022-05-21 10:00:00,2022-05-21,1,410,jp_j.league_2_2022,17,3,1,1,4,4,2,1,3,1,4,3,3,2,2,1,3,3,1,3,1,1,3,2,2,2,1,2,3,1,2,2,1,2,2,1,3,2,0,1,2,0,1,1,0,2,1,0,2,1
4603765,2022-05-21 09:00:00,2022-05-21,1,895,jp_j.league_2022,14,2,2,1,4,4,2,3,1,1,7,2,1,2,3,0,2,3,0,3,2,0,3,2,1,1,3,1,1,5,4,1,3,1,4,5,1,1,1,3,2,2,3,3,1,1,3,2,2,0
5027569,2022-05-21 07:05:00,2022-05-21,1,1727,au_a-league_21-22,2,4,1,0,7,3,0,2,1,2,4,3,3,2,3,0,4,5,1,1,2,2,3,4,3,3,1,1,3,2,4,1,1,3,4,2,3,1,1,3,1,1,3,3,1,1,3,1,1,0
4250294,2022-05-20 20:00:00,2022-05-20,1,207,es_laliga_21-22,38,3,1,1,7,1,2,2,1,2,5,3,2,4,0,1,7,2,1,2,3,0,4,4,2,2,2,1,5,2,3,1,2,2,3,2,5,1,2,2,2,2,2,2,2,1,2,2,2,0
4724117,2022-05-20 16:00:00,2022-05-20,1,79,by_vysshaya_liga_2022,9,4,0,1,4,1,2,2,2,1,3,3,1,3,0,1,3,0,1,1,3,0,1,3,0,1,1,3,1,2,7,3,1,1,7,2,1,1,2,2,4,2,2,2,2,1,2,2,4,1
5000256,2022-05-19 19:45:00,2022-05-19,1,611,gb_league_two_21-22,2,2,0,3,6,1,3,4,0,1,6,1,3,2,1,2,5,3,2,3,1,1,5,2,3,2,1,2,2,1,5,2,1,2,5,1,2,1,0,3,1,0,3,3,0,1,3,0,1,1
4048745,2022-05-19 19:30:00,2022-05-19,1,74,ch_super_league_21-22,35,2,2,1,2,4,4,2,0,3,5,2,3,1,1,3,1,3,6,3,0,2,5,1,4,2,1,2,3,1,6,2,1,2,6,1,3,3,0,2,6,2,2,2,0,3,2,2,6,1
4644193,2022-05-19 16:00:00,2022-05-19,1,189,fi_veikkausliiga_2022,8,1,0,4,2,1,4,2,0,3,3,0,4,1,1,2,1,1,2,1,0,2,1,0,2,2,2,1,5,4,1,1,2,2,1,4,5,2,2,1,3,3,1,1,2,2,1,3,3,0
4463751,2022-05-19 01:00:00,2022-05-19,1,242,us_major_league_soccer_2022,-1,2,0,3,4,2,4,3,1,1,6,1,3,3,0,2,3,1,2,2,1,2,3,1,2,1,2,2,1,3,5,2,2,1,5,3,1,1,1,3,1,1,3,3,1,1,3,1,1,0
4463888,2022-05-19 00:30:00,2022-05-19,1,242,us_major_league_soccer_2022,-1,1,3,1,5,4,1,3,0,2,3,1,6,3,2,0,3,2,0,1,0,4,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0
5000255,2022-05-18 19:45:00,2022-05-18,1,611,gb_league_two_21-22,2,4,1,0,6,2,2,2,2,1,4,3,3,2,2,1,5,3,2,1,2,2,4,2,4,1,2,2,3,4,3,2,2,1,3,4,3,3,1,1,3,1,1,1,1,3,1,1,3,0
4819829,2022-05-18 17:30:00,2022-05-18,1,75,dk_1st_division_21-22,8,2,1,2,4,1,5,2,1,2,4,3,3,2,1,2,6,2,2,1,2,2,3,2,5,2,0,3,4,1,5,3,0,2,5,1,4,2,0,2,2,0,2,2,0,2,2,0,2,1
5010773,2022-05-18 15:15:00,2022-05-18,1,1089,ae_arabian_gulf_league_21-22,24,2,1,2,7,1,2,2,1,2,2,3,5,3,0,2,6,2,2,1,1,3,3,3,4,2,1,2,6,2,2,2,1,2,2,2,6,3,1,1,3,1,1,1,1,3,1,1,3,1
4603740,2022-05-18 11:30:00,2022-05-18,1,895,jp_j.league_2022,11,1,4,0,2,5,3,3,1,1,6,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,1,3,2,1,7,3,1,1,7,1,2,1,1,3,2,2,3,3,1,1,3,2,2,0
4204881,2022-05-17 19:45:00,2022-05-17,1,94,gb_premier_league_21-22,37,1,1,3,1,2,7,4,1,0,8,2,0,1,0,4,4,2,4,4,1,0,6,3,1,1,0,4,1,1,8,4,0,1,8,1,1,1,1,3,2,1,4,3,1,1,4,1,2,0
5010524,2022-05-17 18:00:00,2022-05-17,1,1089,ae_arabian_gulf_league_21-22,24,1,1,3,2,1,7,3,1,1,7,1,2,2,1,2,5,2,3,2,1,2,3,2,5,2,0,3,2,0,7,3,0,2,7,0,2,1,0,3,1,0,3,3,0,1,3,0,1,1
5010730,2022-05-17 18:00:00,2022-05-17,1,1089,ae_arabian_gulf_league_21-22,24,1,2,2,3,3,4,5,0,0,8,1,1,3,1,1,5,2,3,3,1,1,4,3,3,1,2,2,2,3,5,2,2,1,5,3,2,2,1,2,3,3,2,2,1,2,2,3,3,0
5034863,2022-05-17 18:00:00,2022-05-17,1,1089,ae_arabian_gulf_league_21-22,24,2,1,2,7,1,2,2,1,2,2,3,5,3,0,2,6,2,2,1,1,3,3,3,4,2,1,2,6,2,2,2,1,2,2,2,6,3,1,1,3,1,1,1,1,3,1,1,3,0
5010771,2022-05-17 15:15:00,2022-05-17,1,1089,ae_arabian_gulf_league_21-22,24,3,0,2,4,3,3,1,1,3,4,2,4,2,3,0,4,4,2,2,0,3,3,1,6,2,2,1,4,4,2,1,2,2,2,4,4,1,3,1,2,3,1,1,3,1,1,3,2,0
5027092,2022-05-17 10:05:00,2022-05-17,1,1727,au_a-league_21-22,2,2,1,2,4,3,3,4,1,0,7,3,0,3,1,1,7,2,1,4,1,0,5,3,2,1,1,3,4,2,3,3,1,1,3,2,4,1,1,2,1,1,2,2,1,1,2,1,1,0
4997357,2022-05-16 20:00:00,2022-05-16,1,1069,eg_premier_league_21-22,19,1,1,3,4,3,3,1,0,4,2,3,5,4,0,1,6,1,1,2,1,2,2,3,2,2,2,1,3,4,3,1,2,2,3,4,3,2,2,1,2,3,2,1,2,2,2,3,2,1
4250235,2022-05-16 19:45:00,2022-05-16,1,199,it_serie_a_21-22,37,3,1,1,7,1,2,3,1,1,6,1,3,3,1,1,6,3,1,3,1,1,6,1,3,3,1,1,7,1,2,1,1,3,2,1,7,4,0,1,6,0,1,1,0,4,1,0,6,0
5000182,2022-05-16 19:45:00,2022-05-16,1,880,gb_championship_21-22,2,4,1,0,6,2,2,3,1,1,5,3,2,3,1,1,6,3,1,2,1,2,5,1,4,1,3,1,1,3,2,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4567885,2022-05-16 18:10:00,2022-05-16,1,100,se_allsvenskan_2022,8,1,3,1,3,3,2,3,2,0,4,3,0,3,1,0,3,1,0,1,2,0,1,2,0,3,1,1,4,2,4,1,1,3,4,2,4,3,1,1,4,1,2,1,1,3,2,1,4,1
4207147,2022-05-16 17:30:00,2022-05-16,1,199,it_serie_a_21-22,37,1,1,3,2,1,7,2,0,3,5,2,3,2,0,3,3,1,6,1,1,3,3,3,4,2,0,3,4,3,3,3,0,2,3,3,4,2,2,1,3,2,2,1,2,2,2,2,3,1
4567994,2022-05-16 17:00:00,2022-05-16,1,126,no_eliteserien_2022,6,4,1,0,4,2,0,3,1,1,3,1,1,3,0,0,3,0,0,2,0,0,2,0,0,1,1,3,2,3,5,3,1,1,5,3,2,2,2,1,3,2,1,1,2,2,1,2,3,1
4533494,2022-05-15 20:00:00,2022-05-15,1,254,"co_primera_a_2021,_clausura",20,1,1,3,2,3,5,1,1,3,4,1,5,1,2,2,5,3,2,1,1,3,1,4,5,2,1,2,3,3,4,2,1,2,4,3,3,2,2,1,3,2,4,1,2,2,4,2,3,0
4533497,2022-05-15 20:00:00,2022-05-15,1,254,"co_primera_a_2021,_clausura",20,2,2,1,3,6,1,1,3,1,5,4,1,2,3,0,4,4,2,1,2,2,4,4,2,2,1,2,3,5,2,2,1,2,2,5,3,3,1,1,4,1,4,1,1,3,4,1,4,0
5015936,2022-05-15 20:00:00,2022-05-15,1,881,"bo_division_profesional,_apertura_2022",-1,2,1,2,5,2,3,5,0,0,8,1,1,4,0,1,4,1,2,3,1,1,4,1,1,1,1,3,1,1,5,3,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4466797,2022-05-15 19:00:00,2022-05-15,1,223,"cr_primera_division,_clausura_2022",22,2,2,1,4,3,3,2,1,2,3,4,3,4,1,0,5,5,0,2,1,2,4,1,4,1,2,2,1,2,4,2,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4466798,2022-05-15 19:00:00,2022-05-15,1,223,"cr_primera_division,_clausura_2022",22,2,1,2,3,4,3,3,1,1,6,2,2,2,2,1,3,3,3,3,1,1,4,3,3,3,0,2,3,1,6,2,0,3,6,1,3,2,0,3,3,1,6,3,0,2,6,1,3,1
4835248,2022-05-15 18:50:00,2022-05-15,1,1092,sa_saudi_prof._league_21-22,27,3,1,1,7,2,1,4,0,1,8,1,1,5,0,0,9,0,1,3,1,1,5,4,1,1,1,3,1,3,6,3,1,1,6,3,1,1,1,3,2,2,3,3,1,1,3,2,2,0
4233381,2022-05-15 17:30:00,2022-05-15,1,207,es_laliga_21-22,37,2,2,1,4,2,4,1,2,2,4,3,3,3,2,0,6,4,0,1,2,2,2,4,4,2,2,1,5,2,3,1,2,2,3,2,5,2,1,2,3,2,2,2,1,2,2,2,3,0
4115811,2022-05-15 17:00:00,2022-05-15,1,215,tr_super_lig_21-22,37,3,0,2,7,0,3,3,2,0,7,3,0,3,0,2,6,1,3,3,2,0,4,3,3,1,3,1,1,3,6,1,3,1,6,3,1,1,1,3,2,1,3,3,1,1,3,1,2,0
4568252,2022-05-15 16:30:00,2022-05-15,1,100,se_allsvenskan_2022,8,1,1,3,3,1,3,1,1,3,2,1,4,1,1,1,1,1,1,1,0,2,1,0,2,2,0,2,2,0,2,2,0,2,2,0,2,1,0,1,1,0,1,1,0,1,1,0,1,0
4936151,2022-05-15 16:00:00,2022-05-15,1,178,cz_1._liga_21-22,5,2,0,3,6,1,3,2,2,1,4,5,1,4,1,0,6,2,2,1,3,1,1,6,3,1,1,3,1,1,4,3,1,1,4,1,1,1,0,2,1,0,2,2,0,1,2,0,1,1
3985201,2022-05-15 15:30:00,2022-05-15,1,63,pt_liga_portugal_2_21-22,34,2,0,3,5,2,3,1,1,3,3,2,5,3,1,1,3,3,2,2,0,3,2,0,5,2,2,1,2,2,3,1,2,2,3,2,2,2,0,1,2,0,1,1,0,2,1,0,2,1
4897436,2022-05-15 15:00:00,2022-05-15,1,95,be_first_division_a_21-22,5,2,1,2,5,1,4,4,1,0,8,1,1,4,0,1,7,1,2,4,1,0,6,3,1,1,1,3,5,1,4,3,1,1,4,1,5,2,1,2,4,1,5,2,1,2,5,1,4,0
3917725,2022-05-15 14:00:00,2022-05-15,1,174,si_prvaliga_21-22,35,2,0,3,2,3,5,2,0,3,5,1,4,1,2,2,4,4,2,2,0,3,2,0,8,3,0,2,4,1,5,2,0,3,5,1,4,2,1,2,4,3,3,2,1,2,3,3,4,0
4568249,2022-05-15 14:00:00,2022-05-15,1,100,se_allsvenskan_2022,8,3,1,1,5,1,1,3,0,2,4,0,3,2,0,1,2,0,1,2,0,1,2,0,1,1,2,2,6,2,2,2,2,1,2,2,6,3,0,2,4,0,3,2,0,3,3,0,4,1
4568251,2022-05-15 14:00:00,2022-05-15,1,100,se_allsvenskan_2022,8,3,1,1,5,1,1,4,0,1,5,0,2,2,1,0,2,1,0,1,0,2,1,0,2,2,0,3,3,1,6,3,0,2,6,1,3,2,1,2,3,1,3,2,1,2,3,1,3,0
4724110,2022-05-15 12:00:00,2022-05-15,1,79,by_vysshaya_liga_2022,8,3,2,0,3,3,1,2,1,2,3,1,3,1,2,1,1,2,1,2,0,1,2,0,1,3,1,1,6,1,3,1,1,3,3,1,6,4,0,1,4,0,1,1,0,4,1,0,4,0
4998831,2022-05-15 12:00:00,2022-05-15,1,611,gb_league_two_21-22,2,4,0,1,6,1,3,2,0,3,6,1,3,3,0,2,6,0,4,4,0,1,5,3,2,2,1,2,5,1,2,2,1,2,2,1,5,2,1,1,2,1,1,1,1,2,1,1,2,1
5009085,2022-05-15 00:00:00,2022-05-15,1,254,"co_primera_a_2021,_clausura",-1,1,1,3,2,3,5,1,1,3,4,1,5,1,2,2,5,3,2,1,1,3,1,4,5,2,1,2,3,3,4,2,1,2,4,3,3,2,2,1,3,2,4,1,2,2,4,2,3,0
5009087,2022-05-15 00:00:00,2022-05-15,1,254,"co_primera_a_2021,_clausura",-1,2,2,1,3,6,1,1,3,1,5,4,1,2,3,0,4,4,2,1,2,2,4,4,2,2,1,2,3,5,2,2,1,2,2,5,3,3,1,1,4,1,4,1,1,3,4,1,4,1
4463881,2022-05-14 20:30:00,2022-05-14,1,242,us_major_league_soccer_2022,-1,1,1,3,3,3,4,3,1,1,7,2,1,3,2,0,3,2,0,3,0,1,3,0,1,2,0,3,2,0,5,3,0,2,5,0,2,2,0,1,2,0,1,1,0,2,1,0,2,1
4644518,2022-05-14 20:30:00,2022-05-14,1,155,br_brasileiro_serie_a_2022,6,1,3,1,1,3,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,2,2,0,2,2,0,2,2,0,2,1,0,1,1,0,1,1,0,1,1,0,1,1
4104049,2022-05-14 20:00:00,2022-05-14,1,99,fr_ligue_1_21-22,37,3,0,2,5,2,3,1,3,1,3,4,3,3,0,2,6,2,2,1,2,2,3,3,4,3,0,2,6,2,2,2,0,3,2,2,6,3,1,1,5,1,1,1,1,3,1,1,5,1
4223799,2022-05-14 20:00:00,2022-05-14,1,99,fr_ligue_1_21-22,37,3,0,2,7,1,2,3,0,2,7,0,3,4,0,1,7,0,3,4,0,1,7,1,2,1,1,3,2,3,5,3,1,1,5,3,2,2,1,2,2,2,3,2,1,2,3,2,2,1
4463880,2022-05-14 20:00:00,2022-05-14,1,242,us_major_league_soccer_2022,-1,1,0,4,3,1,6,3,0,2,4,2,4,3,0,2,3,0,2,2,2,1,2,2,1,1,2,2,4,3,3,2,2,1,3,3,4,2,2,1,4,3,1,1,2,2,1,3,4,0
4898299,2022-05-14 19:45:00,2022-05-14,1,95,be_first_division_a_21-22,5,2,2,1,5,2,3,1,3,1,4,4,2,3,1,1,4,3,3,1,2,2,3,2,5,1,2,2,2,5,3,2,2,1,3,5,2,2,1,2,7,1,2,2,1,2,2,1,7,0
3887451,2022-05-14 19:00:00,2022-05-14,1,125,pl_ekstraklasa_21-22,33,4,1,0,5,2,3,2,1,2,5,2,3,4,1,0,8,1,1,3,2,0,6,4,0,1,1,3,4,2,4,3,1,1,4,2,4,2,0,3,3,1,3,3,0,2,3,1,3,0
4724111,2022-05-14 18:00:00,2022-05-14,1,79,by_vysshaya_liga_2022,8,2,2,1,3,3,1,3,2,0,4,3,0,2,0,1,2,0,1,4,0,0,4,0,0,3,1,1,4,4,2,1,1,3,2,4,4,2,1,2,2,4,3,2,1,2,3,4,2,1
4770084,2022-05-14 18:00:00,2022-05-14,1,910,gr_super_league_1_21-22,35,2,1,2,5,2,3,1,3,1,2,5,3,2,2,1,4,4,2,1,3,1,4,3,3,2,1,2,3,2,5,2,1,2,5,2,3,1,0,4,2,0,4,4,0,1,4,0,2,1
4773305,2022-05-14 18:00:00,2022-05-14,1,173,ro_liga_i_21-22,9,3,0,2,7,1,2,4,0,1,8,0,2,4,0,1,7,2,1,4,0,1,6,2,2,2,1,2,4,3,3,2,1,2,3,3,4,2,1,2,4,3,3,2,1,2,3,3,4,1
4983438,2022-05-14 17:00:00,2022-05-14,1,183,cy_1st_division_21-22,31,2,2,1,4,2,4,2,2,1,3,5,2,3,1,1,4,4,2,2,1,2,5,3,2,1,2,2,3,4,3,2,2,1,3,4,3,2,2,1,3,2,1,1,2,2,1,2,3,1
3917682,2022-05-14 16:00:00,2022-05-14,1,920,hu_nb_i_21-22,33,1,1,3,3,2,5,1,2,2,5,2,3,1,2,2,2,3,5,3,0,2,4,0,6,1,1,3,2,4,4,3,1,1,4,4,2,1,3,1,1,3,4,1,3,1,4,3,1,0
4811122,2022-05-14 16:00:00,2022-05-14,1,218,sk_superliga_21-22,9,1,1,3,3,1,6,4,1,0,6,3,1,2,1,2,4,2,4,2,2,1,3,2,5,2,1,2,6,1,3,2,1,2,3,1,6,3,0,2,3,0,7,2,0,3,7,0,3,0
3640576,2022-05-14 14:30:00,2022-05-14,1,153,ru_premier_league_21-22,29,2,1,2,5,1,4,2,0,3,5,1,4,4,0,1,6,0,4,3,0,2,6,1,3,1,2,2,4,4,2,2,2,1,2,4,4,1,3,1,2,3,1,1,3,1,1,3,2,0
4083102,2022-05-14 14:30:00,2022-05-14,1,123,de_bundesliga_21-22,34,3,1,1,6,2,2,3,1,1,5,3,2,3,0,2,6,2,2,3,2,0,4,3,3,2,1,2,4,3,3,2,1,2,3,3,4,2,2,1,3,2,1,1,2,2,1,2,3,1
